Unnamed: 0,building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,weekday,hour,month
7102781,1298,1,1.46304E+18,8.08549,14,0,12.04991579,,,12.2,2,10,0,1018.5,0,0,3,7,5
7102782,1298,2,1.46304E+18,7.6639338,14,0,12.04991579,,,12.2,2,10,0,1018.5,0,0,3,7,5
7102783,1298,3,1.46304E+18,0,14,0,12.04991579,,,12.2,2,10,0,1018.5,0,0,3,7,5
7105127,1298,0,1.46304E+18,6.0049977,14,0,12.04991579,,,11.1,0,9.4,0,1018.5,330,1.5,3,8,5
7105128,1298,1,1.46304E+18,7.9850316,14,0,12.04991579,,,11.1,0,9.4,0,1018.5,330,1.5,3,8,5
7105129,1298,2,1.46304E+18,7.631184,14,0,12.04991579,,,11.1,0,9.4,0,1018.5,330,1.5,3,8,5
7105130,1298,3,1.46304E+18,0,14,0,12.04991579,,,11.1,0,9.4,0,1018.5,330,1.5,3,8,5
7107474,1298,0,1.46304E+18,6.016379,14,0,12.04991579,,,11.1,0,9.4,0,1019.5,300,1.5,3,9,5
7107475,1298,1,1.46304E+18,8.002734,14,0,12.04991579,,,11.1,0,9.4,0,1019.5,300,1.5,3,9,5
7107476,1298,2,1.46304E+18,7.5735106,14,0,12.04991579,,,11.1,0,9.4,0,1019.5,300,1.5,3,9,5
7107477,1298,3,1.46304E+18,6.7093835,14,0,12.04991579,,,11.1,0,9.4,0,1019.5,300,1.5,3,9,5
7109821,1298,0,1.46305E+18,6.0361414,14,0,12.04991579,,,10.6,0,9.4,0,1019.5,0,0,3,10,5
7109822,1298,1,1.46305E+18,7.9797463,14,0,12.04991579,,,10.6,0,9.4,0,1019.5,0,0,3,10,5
7109823,1298,2,1.46305E+18,7.8192387,14,0,12.04991579,,,10.6,0,9.4,0,1019.5,0,0,3,10,5
7109824,1298,3,1.46305E+18,0,14,0,12.04991579,,,10.6,0,9.4,0,1019.5,0,0,3,10,5
7112168,1298,0,1.46305E+18,6.0828924,14,0,12.04991579,,,12.2,0,10.6,0,1019.5,340,1.5,3,11,5
7112169,1298,1,1.46305E+18,8.030543,14,0,12.04991579,,,12.2,0,10.6,0,1019.5,340,1.5,3,11,5
7112170,1298,2,1.46305E+18,7.673265,14,0,12.04991579,,,12.2,0,10.6,0,1019.5,340,1.5,3,11,5
7112171,1298,3,1.46305E+18,0,14,0,12.04991579,,,12.2,0,10.6,0,1019.5,340,1.5,3,11,5
7114514,1298,0,1.46305E+18,6.0828924,14,0,12.04991579,,,14.4,0,11.7,0,1020,0,0,3,12,5
7114515,1298,1,1.46305E+18,8.030543,14,0,12.04991579,,,14.4,0,11.7,0,1020,0,0,3,12,5
7114516,1298,2,1.46305E+18,7.673265,14,0,12.04991579,,,14.4,0,11.7,0,1020,0,0,3,12,5
7114517,1298,3,1.46305E+18,0,14,0,12.04991579,,,14.4,0,11.7,0,1020,0,0,3,12,5
7116859,1298,0,1.46306E+18,6.2078133,14,0,12.04991579,,,17.8,0,12.2,0,1020,150,1.5,3,13,5
7116860,1298,1,1.46306E+18,7.9869976,14,0,12.04991579,,,17.8,0,12.2,0,1020,150,1.5,3,13,5
7116861,1298,2,1.46306E+18,7.782253,14,0,12.04991579,,,17.8,0,12.2,0,1020,150,1.5,3,13,5
7116862,1298,3,1.46306E+18,0,14,0,12.04991579,,,17.8,0,12.2,0,1020,150,1.5,3,13,5
7119204,1298,0,1.46306E+18,6.2261767,14,0,12.04991579,,,20.6,0,9.4,0,1019.5,120,3.1,3,14,5
7119205,1298,1,1.46306E+18,7.9869976,14,0,12.04991579,,,20.6,0,9.4,0,1019.5,120,3.1,3,14,5
7119206,1298,2,1.46306E+18,7.6474853,14,0,12.04991579,,,20.6,0,9.4,0,1019.5,120,3.1,3,14,5
7119207,1298,3,1.46306E+18,0,14,0,12.04991579,,,20.6,0,9.4,0,1019.5,120,3.1,3,14,5
7121553,1298,0,1.46307E+18,6.251216,14,0,12.04991579,,,22.2,0,10,0,1019,100,4.6,3,15,5
7121554,1298,1,1.46307E+18,8.061891,14,0,12.04991579,,,22.2,0,10,0,1019,100,4.6,3,15,5
7121555,1298,2,1.46307E+18,7.9518023,14,0,12.04991579,,,22.2,0,10,0,1019,100,4.6,3,15,5
7121556,1298,3,1.46307E+18,0,14,0,12.04991579,,,22.2,0,10,0,1019,100,4.6,3,15,5
7123901,1298,0,1.46307E+18,6.240469,14,0,12.04991579,,,23.9,0,9.4,0,1019,120,2.6,3,16,5
7123902,1298,1,1.46307E+18,8.098655,14,0,12.04991579,,,23.9,0,9.4,0,1019,120,2.6,3,16,5
7123903,1298,2,1.46307E+18,7.724071,14,0,12.04991579,,,23.9,0,9.4,0,1019,120,2.6,3,16,5
7123904,1298,3,1.46307E+18,5.8346353,14,0,12.04991579,,,23.9,0,9.4,0,1019,120,2.6,3,16,5
7126250,1298,0,1.46307E+18,6.2293963,14,0,12.04991579,,,24.4,0,8.9,0,1018,140,3.6,3,17,5
7126251,1298,1,1.46307E+18,8.100331,14,0,12.04991579,,,24.4,0,8.9,0,1018,140,3.6,3,17,5
7126252,1298,2,1.46307E+18,7.759162,14,0,12.04991579,,,24.4,0,8.9,0,1018,140,3.6,3,17,5
7126253,1298,3,1.46307E+18,4.871511,14,0,12.04991579,,,24.4,0,8.9,0,1018,140,3.6,3,17,5
7128595,1298,0,1.46308E+18,6.245244,14,0,12.04991579,,,25,0.3809,11.1,0,1017.5,220,2.1,3,18,5
7128596,1298,1,1.46308E+18,8.263735,14,0,12.04991579,,,25,0.3809,11.1,0,1017.5,220,2.1,3,18,5
7128597,1298,2,1.46308E+18,7.9260936,14,0,12.04991579,,,25,0.3809,11.1,0,1017.5,220,2.1,3,18,5
7128598,1298,3,1.46308E+18,4.457367,14,0,12.04991579,,,25,0.3809,11.1,0,1017.5,220,2.1,3,18,5
7130943,1298,0,1.46308E+18,6.224198,14,0,12.04991579,,,26.1,2,11.7,0,1017,180,4.6,3,19,5
7130944,1298,1,1.46308E+18,8.287921,14,0,12.04991579,,,26.1,2,11.7,0,1017,180,4.6,3,19,5
7130945,1298,2,1.46308E+18,7.666784,14,0,12.04991579,,,26.1,2,11.7,0,1017,180,4.6,3,19,5
7130946,1298,3,1.46308E+18,0,14,0,12.04991579,,,26.1,2,11.7,0,1017,180,4.6,3,19,5
7133290,1298,0,1.46308E+18,6.213874,14,0,12.04991579,,,25.6,0,11.1,0,1016,170,2.1,3,20,5
7133291,1298,1,1.46308E+18,8.247319,14,0,12.04991579,,,25.6,0,11.1,0,1016,170,2.1,3,20,5
7133292,1298,2,1.46308E+18,7.639993,14,0,12.04991579,,,25.6,0,11.1,0,1016,170,2.1,3,20,5
7133293,1298,3,1.46308E+18,0,14,0,12.04991579,,,25.6,0,11.1,0,1016,170,2.1,3,20,5
7135636,1298,0,1.46309E+18,6.1472282,14,0,12.04991579,,,25.6,0,12.8,0,1015.5,190,3.1,3,21,5
7135637,1298,1,1.46309E+18,8.197484,14,0,12.04991579,,,25.6,0,12.8,0,1015.5,190,3.1,3,21,5
7135638,1298,2,1.46309E+18,7.5486507,14,0,12.04991579,,,25.6,0,12.8,0,1015.5,190,3.1,3,21,5
7135639,1298,3,1.46309E+18,0,14,0,12.04991579,,,25.6,0,12.8,0,1015.5,190,3.1,3,21,5
7137980,1298,0,1.46309E+18,6.1281676,14,0,12.04991579,,,25,0,13.3,0,1015,200,2.6,3,22,5
7137981,1298,1,1.46309E+18,8.214146,14,0,12.04991579,,,25,0,13.3,0,1015,200,2.6,3,22,5
7137982,1298,2,1.46309E+18,7.600377,14,0,12.04991579,,,25,0,13.3,0,1015,200,2.6,3,22,5
7137983,1298,3,1.46309E+18,0,14,0,12.04991579,,,25,0,13.3,0,1015,200,2.6,3,22,5
7140327,1298,0,1.46309E+18,6.060445,14,0,12.04991579,,,24.4,2,11.1,0,1015,150,5.7,3,23,5
7140328,1298,1,1.46309E+18,8.297772,14,0,12.04991579,,,24.4,2,11.1,0,1015,150,5.7,3,23,5
7140329,1298,2,1.46309E+18,7.6129003,14,0,12.04991579,,,24.4,2,11.1,0,1015,150,5.7,3,23,5
7140330,1298,3,1.46309E+18,0,14,0,12.04991579,,,24.4,2,11.1,0,1015,150,5.7,3,23,5
7142672,1298,0,1.4631E+18,6.071195,14,0,12.04991579,,,22.2,2,5,0,1015,140,4.1,4,0,5
7142673,1298,1,1.4631E+18,8.360158,14,0,12.04991579,,,22.2,2,5,0,1015,140,4.1,4,0,5
7142674,1298,2,1.4631E+18,7.5801845,14,0,12.04991579,,,22.2,2,5,0,1015,140,4.1,4,0,5
7142675,1298,3,1.4631E+18,0,14,0,12.04991579,,,22.2,2,5,0,1015,140,4.1,4,0,5
7145019,1298,0,1.4631E+18,6.0661616,14,0,12.04991579,,,20,0,6.1,0,1015,160,4.1,4,1,5
7145020,1298,1,1.4631E+18,8.228415,14,0,12.04991579,,,20,0,6.1,0,1015,160,4.1,4,1,5
7145021,1298,2,1.4631E+18,7.6712446,14,0,12.04991579,,,20,0,6.1,0,1015,160,4.1,4,1,5
7145022,1298,3,1.4631E+18,0,14,0,12.04991579,,,20,0,6.1,0,1015,160,4.1,4,1,5
7147365,1298,0,1.4631E+18,6.0705876,14,0,12.04991579,,,18.9,2,10,0,1016,180,5.1,4,2,5
7147366,1298,1,1.4631E+18,8.291333,14,0,12.04991579,,,18.9,2,10,0,1016,180,5.1,4,2,5
7147367,1298,2,1.4631E+18,7.528778,14,0,12.04991579,,,18.9,2,10,0,1016,180,5.1,4,2,5
7147368,1298,3,1.4631E+18,0,14,0,12.04991579,,,18.9,2,10,0,1016,180,5.1,4,2,5
7149711,1298,0,1.46311E+18,6.0574746,14,0,12.04991579,,,17.8,2,12.8,0,1015.5,170,3.6,4,3,5
7149712,1298,1,1.46311E+18,8.256527,14,0,12.04991579,,,17.8,2,12.8,0,1015.5,170,3.6,4,3,5
7149713,1298,2,1.46311E+18,7.590771,14,0,12.04991579,,,17.8,2,12.8,0,1015.5,170,3.6,4,3,5
7149714,1298,3,1.46311E+18,0,14,0,12.04991579,,,17.8,2,12.8,0,1015.5,170,3.6,4,3,5
7152055,1298,0,1.46311E+18,6.0223503,14,0,12.04991579,,,16.7,0,13.3,0,1015.5,180,3.1,4,4,5
7152056,1298,1,1.46311E+18,8.2068615,14,0,12.04991579,,,16.7,0,13.3,0,1015.5,180,3.1,4,4,5
7152057,1298,2,1.46311E+18,7.5872545,14,0,12.04991579,,,16.7,0,13.3,0,1015.5,180,3.1,4,4,5
7152058,1298,3,1.46311E+18,0,14,0,12.04991579,,,16.7,0,13.3,0,1015.5,180,3.1,4,4,5
7154400,1298,0,1.46312E+18,6.022139,14,0,12.04991579,,,15.6,4,12.8,0,1015,170,3.1,4,5,5
7154401,1298,1,1.46312E+18,8.166602,14,0,12.04991579,,,15.6,4,12.8,0,1015,170,3.1,4,5,5
7154402,1298,2,1.46312E+18,7.723686,14,0,12.04991579,,,15.6,4,12.8,0,1015,170,3.1,4,5,5
7154403,1298,3,1.46312E+18,0,14,0,12.04991579,,,15.6,4,12.8,0,1015,170,3.1,4,5,5
7156747,1298,0,1.46312E+18,6.0304832,14,0,12.04991579,,,15.6,2,13.3,0,1014,190,2.1,4,6,5
7156748,1298,1,1.46312E+18,8.255199,14,0,12.04991579,,,15.6,2,13.3,0,1014,190,2.1,4,6,5
7156749,1298,2,1.46312E+18,7.550477,14,0,12.04991579,,,15.6,2,13.3,0,1014,190,2.1,4,6,5
7156750,1298,3,1.46312E+18,0,14,0,12.04991579,,,15.6,2,13.3,0,1014,190,2.1,4,6,5
7159094,1298,0,1.46312E+18,6.034421,14,0,12.04991579,,,15.6,2,13.3,0,1013,180,1.5,4,7,5
7159095,1298,1,1.46312E+18,8.136782,14,0,12.04991579,,,15.6,2,13.3,0,1013,180,1.5,4,7,5
7159096,1298,2,1.46312E+18,7.551849,14,0,12.04991579,,,15.6,2,13.3,0,1013,180,1.5,4,7,5
7159097,1298,3,1.46312E+18,0,14,0,12.04991579,,,15.6,2,13.3,0,1013,180,1.5,4,7,5
7161441,1298,0,1.46313E+18,6.004544,14,0,12.04991579,,,15,2,13.3,0,1012.5,180,2.1,4,8,5
7161442,1298,1,1.46313E+18,8.163146,14,0,12.04991579,,,15,2,13.3,0,1012.5,180,2.1,4,8,5
7161443,1298,2,1.46313E+18,7.6158996,14,0,12.04991579,,,15,2,13.3,0,1012.5,180,2.1,4,8,5
7161444,1298,3,1.46313E+18,0,14,0,12.04991579,,,15,2,13.3,0,1012.5,180,2.1,4,8,5
7163785,1298,0,1.46313E+18,6.035491,14,0,12.04991579,,,13.9,4,12.8,0,1012.5,200,1.5,4,9,5
7163786,1298,1,1.46313E+18,8.173815,14,0,12.04991579,,,13.9,4,12.8,0,1012.5,200,1.5,4,9,5
7163787,1298,2,1.46313E+18,7.721765,14,0,12.04991579,,,13.9,4,12.8,0,1012.5,200,1.5,4,9,5
7163788,1298,3,1.46313E+18,6.83232,14,0,12.04991579,,,13.9,4,12.8,0,1012.5,200,1.5,4,9,5
7166132,1298,0,1.46313E+18,6.0962906,14,0,12.04991579,,,13.3,2,12.2,0,1012,120,1.5,4,10,5
7166133,1298,1,1.46313E+18,8.146381,14,0,12.04991579,,,13.3,2,12.2,0,1012,120,1.5,4,10,5
7166134,1298,2,1.46313E+18,7.708595,14,0,12.04991579,,,13.3,2,12.2,0,1012,120,1.5,4,10,5
7166135,1298,3,1.46313E+18,5.460517,14,0,12.04991579,,,13.3,2,12.2,0,1012,120,1.5,4,10,5
7168481,1298,0,1.46314E+18,6.1352553,14,0,12.04991579,,,14.4,2,13.3,0,1011.5,150,2.1,4,11,5
7168482,1298,1,1.46314E+18,8.282486,14,0,12.04991579,,,14.4,2,13.3,0,1011.5,150,2.1,4,11,5
7168483,1298,2,1.46314E+18,7.684117,14,0,12.04991579,,,14.4,2,13.3,0,1011.5,150,2.1,4,11,5
7168484,1298,3,1.46314E+18,5.0438056,14,0,12.04991579,,,14.4,2,13.3,0,1011.5,150,2.1,4,11,5
7170827,1298,0,1.46314E+18,6.1532345,14,0,12.04991579,,,15,2,13.3,0,1011.5,180,2.6,4,12,5
7170828,1298,1,1.46314E+18,8.275799,14,0,12.04991579,,,15,2,13.3,0,1011.5,180,2.6,4,12,5
7170829,1298,2,1.46314E+18,7.6549172,14,0,12.04991579,,,15,2,13.3,0,1011.5,180,2.6,4,12,5
7170830,1298,3,1.46314E+18,4.7514844,14,0,12.04991579,,,15,2,13.3,0,1011.5,180,2.6,4,12,5
7173173,1298,0,1.46314E+18,6.1964097,14,0,12.04991579,,,16.1,2,13.9,0,1011.5,200,2.1,4,13,5
7173174,1298,1,1.46314E+18,8.192274,14,0,12.04991579,,,16.1,2,13.9,0,1011.5,200,2.1,4,13,5
7173175,1298,2,1.46314E+18,7.691287,14,0,12.04991579,,,16.1,2,13.9,0,1011.5,200,2.1,4,13,5
7173176,1298,3,1.46314E+18,4.6431017,14,0,12.04991579,,,16.1,2,13.9,0,1011.5,200,2.1,4,13,5
7175518,1298,0,1.46315E+18,6.220942,14,0,12.04991579,,,16.1,2,13.9,0,1011,200,3.1,4,14,5
7175519,1298,1,1.46315E+18,8.248234,14,0,12.04991579,,,16.1,2,13.9,0,1011,200,3.1,4,14,5
7175520,1298,2,1.46315E+18,8.014617,14,0,12.04991579,,,16.1,2,13.9,0,1011,200,3.1,4,14,5
7175521,1298,3,1.46315E+18,4.440563,14,0,12.04991579,,,16.1,2,13.9,0,1011,200,3.1,4,14,5
7177866,1298,0,1.46315E+18,6.3048763,14,0,12.04991579,,,17.2,2,14.4,0,1010.5,170,3.6,4,15,5
7177867,1298,1,1.46315E+18,8.346896,14,0,12.04991579,,,17.2,2,14.4,0,1010.5,170,3.6,4,15,5
7177868,1298,2,1.46315E+18,7.769856,14,0,12.04991579,,,17.2,2,14.4,0,1010.5,170,3.6,4,15,5
7177869,1298,3,1.46315E+18,4.2914495,14,0,12.04991579,,,17.2,2,14.4,0,1010.5,170,3.6,4,15,5
7180215,1298,0,1.46316E+18,6.305854,14,0,12.04991579,,,18.3,2,15,0,1010,190,2.6,4,16,5
7180216,1298,1,1.46316E+18,8.257064,14,0,12.04991579,,,18.3,2,15,0,1010,190,2.6,4,16,5
7180217,1298,2,1.46316E+18,7.6760936,14,0,12.04991579,,,18.3,2,15,0,1010,190,2.6,4,16,5
7180218,1298,3,1.46316E+18,4.2477636,14,0,12.04991579,,,18.3,2,15,0,1010,190,2.6,4,16,5
7182560,1298,0,1.46316E+18,6.271561,14,0,12.04991579,,,18.9,2,15.6,-1,1009.5,200,4.1,4,17,5
7182561,1298,1,1.46316E+18,8.363468,14,0,12.04991579,,,18.9,2,15.6,-1,1009.5,200,4.1,4,17,5
7182562,1298,2,1.46316E+18,7.535291,14,0,12.04991579,,,18.9,2,15.6,-1,1009.5,200,4.1,4,17,5
7182563,1298,3,1.46316E+18,4.4584436,14,0,12.04991579,,,18.9,2,15.6,-1,1009.5,200,4.1,4,17,5
7184906,1298,0,1.46316E+18,6.2990065,14,0,12.04991579,,,18.3,2,16.7,-1,1012,210,4.1,4,18,5
7184907,1298,1,1.46316E+18,8.381793,14,0,12.04991579,,,18.3,2,16.7,-1,1012,210,4.1,4,18,5
7184908,1298,2,1.46316E+18,7.494102,14,0,12.04991579,,,18.3,2,16.7,-1,1012,210,4.1,4,18,5
7184909,1298,3,1.46316E+18,4.1399775,14,0,12.04991579,,,18.3,2,16.7,-1,1012,210,4.1,4,18,5
7187254,1298,0,1.46317E+18,6.2578764,14,0,12.04991579,,,18.3,2,16.7,10,1008,230,2.6,4,19,5
7187255,1298,1,1.46317E+18,8.2833395,14,0,12.04991579,,,18.3,2,16.7,10,1008,230,2.6,4,19,5
7187256,1298,2,1.46317E+18,7.599942,14,0,12.04991579,,,18.3,2,16.7,10,1008,230,2.6,4,19,5
7187257,1298,3,1.46317E+18,3.9631665,14,0,12.04991579,,,18.3,2,16.7,10,1008,230,2.6,4,19,5
7189603,1298,0,1.46317E+18,6.237455,14,0,12.04991579,,,18.3,2,17.2,2,1012,230,3.1,4,20,5
7189604,1298,1,1.46317E+18,8.274686,14,0,12.04991579,,,18.3,2,17.2,2,1012,230,3.1,4,20,5
7189605,1298,2,1.46317E+18,7.61247,14,0,12.04991579,,,18.3,2,17.2,2,1012,230,3.1,4,20,5
7189606,1298,3,1.46317E+18,3.9963274,14,0,12.04991579,,,18.3,2,17.2,2,1012,230,3.1,4,20,5
7191948,1298,0,1.46317E+18,6.167462,14,0,12.04991579,,,18.9,2,17.8,10,1007.5,220,3.1,4,21,5
7191949,1298,1,1.46317E+18,8.400486,14,0,12.04991579,,,18.9,2,17.8,10,1007.5,220,3.1,4,21,5
7191950,1298,2,1.46317E+18,7.518455,14,0,12.04991579,,,18.9,2,17.8,10,1007.5,220,3.1,4,21,5
7191951,1298,3,1.46317E+18,4.5197606,14,0,12.04991579,,,18.9,2,17.8,10,1007.5,220,3.1,4,21,5
7194295,1298,0,1.46318E+18,6.1497602,14,0,12.04991579,,,18.9,2,17.2,0,1008,188.2,2.6,4,22,5
7194296,1298,1,1.46318E+18,8.277862,14,0,12.04991579,,,18.9,2,17.2,0,1008,188.2,2.6,4,22,5
7194297,1298,2,1.46318E+18,7.550025,14,0,12.04991579,,,18.9,2,17.2,0,1008,188.2,2.6,4,22,5
7194298,1298,3,1.46318E+18,4.495774,14,0,12.04991579,,,18.9,2,17.2,0,1008,188.2,2.6,4,22,5
7196639,1298,0,1.46318E+18,6.1032386,14,0,12.04991579,,,19.4,2,17.8,0,1007.5,280,2.1,4,23,5
7196640,1298,1,1.46318E+18,8.229308,14,0,12.04991579,,,19.4,2,17.8,0,1007.5,280,2.1,4,23,5
7196641,1298,2,1.46318E+18,7.623148,14,0,12.04991579,,,19.4,2,17.8,0,1007.5,280,2.1,4,23,5
7196642,1298,3,1.46318E+18,0,14,0,12.04991579,,,19.4,2,17.8,0,1007.5,280,2.1,4,23,5
7198987,1298,0,1.46318E+18,6.073321,14,0,12.04991579,,,18.9,4,17.2,0,1008,0,0,5,0,5
7198988,1298,1,1.46318E+18,8.205013,14,0,12.04991579,,,18.9,4,17.2,0,1008,0,0,5,0,5
7198989,1298,2,1.46318E+18,7.724071,14,0,12.04991579,,,18.9,4,17.2,0,1008,0,0,5,0,5
7198990,1298,3,1.46318E+18,0,14,0,12.04991579,,,18.9,4,17.2,0,1008,0,0,5,0,5
7201335,1298,0,1.46319E+18,6.082493,14,0,12.04991579,,,17.8,0,16.7,0,1008,0,0,5,1,5
7201336,1298,1,1.46319E+18,8.07184,14,0,12.04991579,,,17.8,0,16.7,0,1008,0,0,5,1,5
7201337,1298,2,1.46319E+18,7.6383233,14,0,12.04991579,,,17.8,0,16.7,0,1008,0,0,5,1,5
7201338,1298,3,1.46319E+18,0,14,0,12.04991579,,,17.8,0,16.7,0,1008,0,0,5,1,5
7203681,1298,0,1.46319E+18,6.0911627,14,0,12.04991579,,,15.6,0,15,0,1008.5,0,0,5,2,5
7203682,1298,1,1.46319E+18,8.128373,14,0,12.04991579,,,15.6,0,15,0,1008.5,0,0,5,2,5
7203683,1298,2,1.46319E+18,7.6341295,14,0,12.04991579,,,15.6,0,15,0,1008.5,0,0,5,2,5
7203684,1298,3,1.46319E+18,0,14,0,12.04991579,,,15.6,0,15,0,1008.5,0,0,5,2,5
7206029,1298,0,1.46319E+18,6.064041,14,0,12.04991579,,,16.1,0.9414,15.6,0,1009,0,0,5,3,5
7206030,1298,1,1.46319E+18,8.058552,14,0,12.04991579,,,16.1,0.9414,15.6,0,1009,0,0,5,3,5
7206031,1298,2,1.46319E+18,7.6261168,14,0,12.04991579,,,16.1,0.9414,15.6,0,1009,0,0,5,3,5
7206032,1298,3,1.46319E+18,0,14,0,12.04991579,,,16.1,0.9414,15.6,0,1009,0,0,5,3,5
7208376,1298,0,1.4632E+18,6.0559735,14,0,12.04991579,,,16.1,0.9414,15.6,0,1009,310,1.5,5,4,5
7208377,1298,1,1.4632E+18,7.8993945,14,0,12.04991579,,,16.1,0.9414,15.6,0,1009,310,1.5,5,4,5
7208378,1298,2,1.4632E+18,7.9102826,14,0,12.04991579,,,16.1,0.9414,15.6,0,1009,310,1.5,5,4,5
7208379,1298,3,1.4632E+18,0,14,0,12.04991579,,,16.1,0.9414,15.6,0,1009,310,1.5,5,4,5
7210723,1298,0,1.4632E+18,6.016379,14,0,12.04991579,,,15,0,14.4,0,1009,0,0,5,5,5
7210724,1298,1,1.4632E+18,7.864808,14,0,12.04991579,,,15,0,14.4,0,1009,0,0,5,5,5
7210725,1298,2,1.4632E+18,7.824114,14,0,12.04991579,,,15,0,14.4,0,1009,0,0,5,5,5
7210726,1298,3,1.4632E+18,0,14,0,12.04991579,,,15,0,14.4,0,1009,0,0,5,5,5
7213071,1298,0,1.46321E+18,6.116115,14,0,12.04991579,,,14.4,0,13.3,0,1009,320,1.5,5,6,5
7213072,1298,1,1.46321E+18,7.7838073,14,0,12.04991579,,,14.4,0,13.3,0,1009,320,1.5,5,6,5
7213073,1298,2,1.46321E+18,7.7672853,14,0,12.04991579,,,14.4,0,13.3,0,1009,320,1.5,5,6,5
7213074,1298,3,1.46321E+18,0,14,0,12.04991579,,,14.4,0,13.3,0,1009,320,1.5,5,6,5
7215418,1298,0,1.46321E+18,6.084087,14,0,12.04991579,,,12.2,2,11.7,0,1006.5,0,0,5,7,5
7215419,1298,1,1.46321E+18,6.8857203,14,0,12.04991579,,,12.2,2,11.7,0,1006.5,0,0,5,7,5
7215420,1298,2,1.46321E+18,7.41989,14,0,12.04991579,,,12.2,2,11.7,0,1006.5,0,0,5,7,5
7215421,1298,3,1.46321E+18,5.5655084,14,0,12.04991579,,,12.2,2,11.7,0,1006.5,0,0,5,7,5
7217763,1298,0,1.46321E+18,6.083467,14,0,12.04991579,,,12.8,0.9414,12.2,0,1006.5,310,2.6,5,8,5
7217764,1298,1,1.46321E+18,7.021066,14,0,12.04991579,,,12.8,0.9414,12.2,0,1006.5,310,2.6,5,8,5
7217765,1298,2,1.46321E+18,7.7078133,14,0,12.04991579,,,12.8,0.9414,12.2,0,1006.5,310,2.6,5,8,5
7217766,1298,3,1.46321E+18,0,14,0,12.04991579,,,12.8,0.9414,12.2,0,1006.5,310,2.6,5,8,5
7220110,1298,0,1.46322E+18,6.1056256,14,0,12.04991579,,,11.7,0,11.1,0,1008.5,330,2.1,5,9,5
7220111,1298,1,1.46322E+18,7.153537,14,0,12.04991579,,,11.7,0,11.1,0,1008.5,330,2.1,5,9,5
7220112,1298,2,1.46322E+18,7.4621863,14,0,12.04991579,,,11.7,0,11.1,0,1008.5,330,2.1,5,9,5
7220113,1298,3,1.46322E+18,0,14,0,12.04991579,,,11.7,0,11.1,0,1008.5,330,2.1,5,9,5
7222447,1298,0,1.46322E+18,6.103978,14,0,12.04991579,,,11.7,0,11.7,0,1006.5,0,0,5,10,5
7222448,1298,1,1.46322E+18,7.5163517,14,0,12.04991579,,,11.7,0,11.7,0,1006.5,0,0,5,10,5
7222449,1298,2,1.46322E+18,0,14,0,12.04991579,,,11.7,0,11.7,0,1006.5,0,0,5,10,5
7222450,1298,3,1.46322E+18,0,14,0,12.04991579,,,11.7,0,11.7,0,1006.5,0,0,5,10,5
7224774,1298,0,1.46322E+18,6.123904,14,0,12.04991579,,,13.3,0,12.8,0,1008.5,0,0,5,11,5
7224775,1298,1,1.46322E+18,7.069372,14,0,12.04991579,,,13.3,0,12.8,0,1008.5,0,0,5,11,5
7224776,1298,2,1.46322E+18,0,14,0,12.04991579,,,13.3,0,12.8,0,1008.5,0,0,5,11,5
7224777,1298,3,1.46322E+18,0.19144647,14,0,12.04991579,,,13.3,0,12.8,0,1008.5,0,0,5,11,5
7227099,1298,0,1.46323E+18,6.034608,14,0,12.04991579,,,15,0,13.9,0,1008.5,200,1.5,5,12,5
7227100,1298,1,1.46323E+18,7.704519,14,0,12.04991579,,,15,0,13.9,0,1008.5,200,1.5,5,12,5
7227101,1298,2,1.46323E+18,0,14,0,12.04991579,,,15,0,13.9,0,1008.5,200,1.5,5,12,5
7227102,1298,3,1.46323E+18,0.8612008,14,0,12.04991579,,,15,0,13.9,0,1008.5,200,1.5,5,12,5
7229424,1298,0,1.46323E+18,6.058497,14,0,12.04991579,,,17.8,0,15,0,1008,160,1.5,5,13,5
7229425,1298,1,1.46323E+18,7.8304415,14,0,12.04991579,,,17.8,0,15,0,1008,160,1.5,5,13,5
7229426,1298,2,1.46323E+18,0,14,0,12.04991579,,,17.8,0,15,0,1008,160,1.5,5,13,5
7229427,1298,3,1.46323E+18,0.63932437,14,0,12.04991579,,,17.8,0,15,0,1008,160,1.5,5,13,5
7231749,1298,0,1.46323E+18,6.0156937,14,0,12.04991579,,,20,0,12.2,0,1007,110,2.6,5,14,5
7231750,1298,1,1.46323E+18,8.03515,14,0,12.04991579,,,20,0,12.2,0,1007,110,2.6,5,14,5
7231751,1298,2,1.46323E+18,0,14,0,12.04991579,,,20,0,12.2,0,1007,110,2.6,5,14,5
7231752,1298,3,1.46323E+18,0.3860784,14,0,12.04991579,,,20,0,12.2,0,1007,110,2.6,5,14,5
7234077,1298,0,1.46324E+18,6.0168056,14,0,12.04991579,,,21.1,0,12.8,0,1007,190,3.1,5,15,5
7234078,1298,1,1.46324E+18,8.111415,14,0,12.04991579,,,21.1,0,12.8,0,1007,190,3.1,5,15,5
7234079,1298,2,1.46324E+18,0,14,0,12.04991579,,,21.1,0,12.8,0,1007,190,3.1,5,15,5
7234080,1298,3,1.46324E+18,0.37836793,14,0,12.04991579,,,21.1,0,12.8,0,1007,190,3.1,5,15,5
